Dress Score,Stad Jump,Stad Time,XC Jump,XC Time,Final Score,Final Place,RF,Elimination
34.5,0,0,0,12.8,47.3,2,0,0
34.1,4,0,0,12,50.1,3,0,0
30.4,0,0.8,0,20,51.2,4,0,0
37.5,0,0,0,26.4,63.9,5,0,0
34.5,8,0,0,22,64.5,6,0,0
40.2,8,2.8,0,25.6,76.6,7,0,0
32.5,16,10.4,0,24.8,83.7,8,0,0
34.3,4,8.4,20,37.2,103.9,9,0,0
25.2,0,0,0,0,25.2,1,0,0
19.5,0,1.5,0,12.8,33.8,2,0,0
25,4,0,0,8,37,3,0,0
36.9,4,0,0,1.2,42.1,4,0,0
37.4,0,0,0,6.4,43.8,5,0,0
39,0,0,0,7.2,46.2,6,0,0
35.2,4,0,0,0,39.2,1,0,0
33.6,4,5.25,0,2.4,45.25,2,0,0
33.3,0,0,0,12.8,46.1,3,0,0
39,4,0,0,9.6,52.6,4,0,0
41.4,4,0,0,10,55.4,5,0,0
37.1,0,0,20,12.4,69.5,6,0,0
34,12,9.25,0,27.2,82.45,7,0,0
34.3,12,1,20,17.2,84.5,8,0,0
33.1,4,4.75,80,24,145.85,9,0,0
31.8,0,0,0,0,31.8,1,0,0
35,0,0,0,0,35,2,0,0
31.5,4,0,0,0,35.5,3,0,0
39,8,1.25,0,0,48.25,4,0,0
34.5,0,0,20,0,54.5,5,0,0
33.8,4,3.5,20,0,61.3,6,0,0
29.3,0,0,0,0,29.3,1,0,0
28.8,4,0.5,0,0,33.3,2,0,0
30.8,4,0,0,0,34.8,3,0,0
36,0,0,0,0,36,4,0,0
32.8,4,0,0,0,36.8,5,0,0
37.3,0,0,0,0,37.3,6,0,0
38,0,0,0,0,38,7,0,0
39,0,0,0,0,39,8,0,0
39.3,0,0,0,0,39.3,9,0,0
41,0,0,0,0,41,10,0,0
44,0,0,0,0,44,11,0,0
44.5,0,0,0,0,44.5,12,0,0
40.8,4,0,0,0,44.8,13,0,0
40.3,4,4.75,0,0.4,49.45,14,0,0
38,8,0,0,4.4,50.4,15,0,0
35.5,8,0,0,13,56.5,16,0,0
30.5,8,0,20,0,58.5,17,0,0
34.3,16,7,20,0,77.3,18,0,0
33.5,0,0,60,20,113.5,19,0,0
30.6,0,0,0,0,30.6,1,0,0
30,0,0,0,1,31,2,0,0
32.5,0,0,0,0,32.5,3,0,0
33.1,0,0,0,0,33.1,4,0,0
36.4,0,0,0,0,36.4,5,0,0
33.3,4,0,0,0,37.3,6,0,0
33.6,4,0,0,0,37.6,7,0,0
37.2,0,0,0,1.2,38.4,8,0,0
38.6,0,0,0,0,38.6,9,0,0
35.8,0,0.5,0,3,39.3,10,0,0
37.5,0,0,0,5,42.5,11,0,0
36.7,8,0,0,0,44.7,12,0,0
37.5,4,0,0,13,54.5,13,0,0
34.7,0,0,20,0,54.7,14,0,0
40,16,0,0,0,56,15,0,0
35,4,0,20,0,59,16,0,0
20.3,8,0,0,0,28.3,1,0,0
28.6,4,0,0,0,32.6,2,0,0
35,0,0,0,0,35,3,0,0
40.6,0,0,0,0.4,41,4,0,0
24.7,0,0,20,2.8,47.5,5,0,0
42.8,20,0,20,2,84.8,6,0,0
27.6,0,0,0,0,27.6,1,0,0
26.5,0,0,0,0,26.5,1,0,0
28.3,0,0,0,0,28.3,4,0,0
28.5,0,0,0,0,28.5,5,0,0
29.3,0,0,0,0,29.3,6,0,0
28.8,0,0,20,0,48.8,7,0,0
32.8,0,0,20,0,52.8,8,0,0
29.8,0,0,0,0,29.8,1,0,0
32.5,0,0,0,0,32.5,2,0,0
34.5,0,0,0,0,34.5,3,0,0
35.3,0,0,0,0,35.3,4,0,0
35.5,0,0,0,0,35.5,5,0,0
37.5,0,0,0,0,37.5,6,0,0
34.5,4,0,0,0,38.5,7,0,0
29.5,0,0,0,0,29.5,1,0,0
31.5,0,0,0,0,31.5,2,0,0
32.3,0,0,0,0,32.3,3,0,0
32.5,0,0,0,0,32.5,4,0,0
39.3,4,0,20,0,63.3,7,0,0
26.3,0,0,0,0,26.3,1,0,0
27.5,0,0,0,0,27.5,2,0,0
30.5,0,0,0,0,30.5,3,0,0
30.8,0,0,0,0,30.8,4,0,0
32.5,0,0,0,0,32.5,5,0,0
32.8,0,0,0,0,32.8,6,0,0
37.3,0,0,0,0,37.3,7,0,0
37,4,0,0,0,41,8,0,0
31.8,0,0,20,0,51.8,9,0,0
34,0,0,40,0,74,10,0,0
23,0,0,0,0,23,1,0,0
23.5,0,0,0,0,23.5,2,0,0
31,0,0,0,0,31,3,0,0
33,0,0,0,0,33,4,0,0
35.8,0,0,0,0,35.8,5,0,0
33.8,4,0,0,0,37.8,6,0,0
29.8,0,0,20,0,49.8,7,0,0
34.8,0,0,20,0,54.8,8,0,0
27.2,0,0,0,0,27.2,1,0,0
26.9,4,0,0,0,30.9,2,0,0
32.8,0,0,0,0,32.8,3,0,0
32.2,0,0,20,0,52.2,6,0,0
28.4,12,0,20,0,60.4,7,0,0
33.4,12,0,20,0,65.4,8,0,0
36.3,0,0,40,0,76.3,9,0,0
24.1,0,0,0,0,24.1,1,0,0
29.7,0,0,0,0,29.7,2,0,0
27.5,4,0,0,0,31.5,3,0,0
32.8,0,0,0,0,32.8,4,0,0
37.5,0,0,0,0,37.5,5,0,0
31.3,0,0,20,0,51.3,6,0,0
33.8,0,0,20,0,53.8,7,0,0
27,0,0,0,0,27,3,0,0
27.3,0,0,0,0,27.3,4,0,0
29,0,0,0,0,29,5,0,0
30.3,0,0,0,0,30.3,6,0,0
27.5,4,0,0,0,31.5,7,0,0
28.5,4,0,0,0,32.5,8,0,0
27.3,0,0,20,0,47.3,9,0,0
30.5,0,0,20,0,50.5,10,0,0
33,0,0,20,0,53,11,0,0
34.8,0,0,0,0,34.8,1,0,0
32.3,4,0,0,0,36.3,2,0,0
44,0,0,0,0,44,3,0,0
42.5,4,0,0,0,46.5,4,0,0
55.3,0,0,0,0,55.3,5,0,0
44.8,0,0,20,0,64.8,6,0,0
44,8,0,40,0,92,7,0,0
30.3,0,0,0,0,30.3,1,0,0
35.3,0,0,0,0,35.3,2,0,0
35.5,0,0,0,0,35.5,3,0,0
38,0,0,0,0,38,4,0,0
38.8,0,0,0,0,38.8,5,0,0
41,0,0,0,0,41,6,0,0
46,0,0,0,0,46,7,0,0
34,0,0,20,0,54,8,0,0
28,0,0,0,0,28,1,0,0
29,0,0,0,0,29,2,0,0
30.5,0,0,0,0,30.5,3,0,0
33.3,0,0,0,0,33.3,6,0,0
34,0,0,0,0,34,7,0,0
25.6,0,0,0,0,25.6,1,0,0
25.9,0,0,0,0,25.9,2,0,0
26.6,0,0,0,0,26.6,3,0,0
25.9,4,0,0,0,29.9,4,0,0
25.6,0,0,20,0,45.6,5,0,0
32.2,0,0,0,0,32.2,1,0,0
33.4,0,0,0,0,33.4,2,0,0
34.1,0,0,0,0,34.1,3,0,0
36.6,4,0,0,0,40.6,4,0,0
35.6,0,0,20,0,55.6,5,0,0
36.3,0,0,20,0,56.3,6,0,0
38.8,0,0,20,0,58.8,7,0,0
34.4,0,0,40,0,74.4,8,0,0
30.7,0,0,0,0,30.7,1,0,0
40.4,0,0,0,0,40.4,2,0,0
37.4,4,0,0,0,41.4,3,0,0
35.9,8,0,0,0,43.9,4,0,0
24.3,0,0,0,0,24.3,1,0,0
30.5,0,0,0,0,30.5,2,0,0
36.9,0,0,0,0,36.9,3,0,0
37.6,0,0,0,0,37.6,4,0,0
35.7,4,0,0,0,39.7,5,0,0
39.8,0,0,20,0,59.8,6,0,0
28.1,0,0,0,0,28.1,1,0,0
29.3,0,0,0,0,29.3,2,0,0
33.8,0,0,0,0,33.8,3,0,0
34.3,0,0,0,0,34.3,4,0,0
35,0,0,0,0,35,5,0,0
31.9,4,0,0,0,35.9,6,0,0
32.6,4,0,0,0,36.6,7,0,0
36.7,0,0,0,0,36.7,8,0,0
36.9,4,0,0,0,40.9,9,0,0
34.8,0,0,20,0,54.8,10,0,0
30,0,0,0,0,30,1,0,0
30.2,0,0,0,0,30.2,2,0,0
33.3,0,0,0,0,33.3,3,0,0
38.6,0,0,0,0,38.6,4,0,0
36.4,4,0,0,0,40.4,5,0,0
41.9,0,0,0,0,41.9,6,0,0
33.3,4,0,20,0,57.3,7,0,0
32.4,0,0,0,0,32.4,1,0,0
33.6,0,0,0,0,33.6,4,0,0
40,0,0,0,0,40,5,0,0
30.5,0,0,20,0,50.5,6,0,0
49.3,0,0,20,0,69.3,7,0,0
23.6,0,0,0,0,23.6,1,0,0
23.8,0,0,0,0,23.8,2,0,0
25.2,0,0,0,0,25.2,3,0,0
26,0,0,0,0,26,4,0,0
28.8,0,0,0,0,28.8,5,0,0
35,0,0,0,0,35,6,0,0
31.7,4,0,0,0,35.7,7,0,0
32.1,4,0,0,0,36.1,8,0,0
36.2,0,0,0,0,36.2,9,0,0
29.1,0,0,0,0,29.1,1,0,0
29.8,0,0,0,0,29.8,2,0,0
30.5,0,0,0,0,30.5,3,0,0
26.7,4,0,0,0,30.7,4,0,0
33.3,0,0,0,0,33.3,5,0,0
33.1,4,0,0,0,37.1,6,0,0
33.3,4,0,0,0,37.3,7,0,0
35.2,0,0,20,0,55.2,8,0,0
28.1,0,0,0,0,28.1,1,0,0
28.6,0,0,0,0,28.6,2,0,0
31.9,0,0,0,0,31.9,3,0,0
32.1,0,0,0,0,32.1,4,0,0
32.6,0,0,0,0,32.6,5,0,0
35,0,0,0,0,35,6,0,0
36.7,0,0,0,0,36.7,7,0,0
36.9,0,0,0,0,36.9,8,0,0
36,0,0,80,0,116,9,0,0
27.9,0,0,0,0,27.9,1,0,0
30.2,0,0,0,0,30.2,2,0,0
32.1,0,0,0,0,32.1,3,0,0
33.6,0,0,0,0,33.6,4,0,0
31.7,4,0,0,0,35.7,5,0,0
33.3,4,0,0,0,37.3,6,0,0
34.8,4,0,0,0,38.8,7,0,0
32.6,0,0,60,0,92.6,8,0,0
23.8,0,0,80,0,103.8,9,0,0
24.4,0,0,0,0,24.4,1,0,0
34.4,0,0,0,0,34.4,6,0,0
36.4,0,0,0,0,36.4,7,0,0
32.8,0,0,20,0,52.8,8,0,0
34.7,0,0,20,0,54.7,9,0,0
32.2,0,0,0,0,32.2,1,0,0
33.3,0,0,0,0,33.3,7,0,0
34.2,0,0,0,0,34.2,8,0,0
34.4,0,0,0,0,34.4,9,0,0
35,0,0,0,0,35,10,0,0
35.6,0,0,60,0,95.6,11,0,0
29.2,0,0,0,0,29.2,1,0,0
34.2,0,0,0,0,34.2,4,0,0
36.7,0,0,0,0,36.7,5,0,0
36.9,0,0,0,0,36.9,6,0,0
38.6,0,0,0,0,38.6,7,0,0
38.9,0,0,0,0,38.9,8,0,0
35.3,4,0,0,0,39.3,9,0,0
45.3,0,0,0,0,45.3,10,0,0
35,0,0,20,0,55,11,0,0
37.5,0,0,20,0,57.5,12,0,0
34.2,4,0,40,0,78.2,13,0,0
26.7,0,0,0,0,26.7,1,0,0
28.3,0,0,0,0,28.3,2,0,0
28.9,0,0,0,0,28.9,3,0,0
29.7,0,0,0,0,29.7,4,0,0
31.4,0,0,0,0,31.4,5,0,0
31.9,0,0,0,0,31.9,6,0,0
28.6,4,0,0,0,32.6,7,0,0
29.4,4,0,0,0,33.4,8,0,0
34.4,0,0,0,0,34.4,9,0,0
28.6,0,0,0,0,28.6,1,0,0
30,0,0,0,0,30,2,0,0
30.3,4,0,0,0,34.3,3,0,0
36.1,0,0,0,0,36.1,4,0,0
36.4,0,0,0,0,36.4,5,0,0
36.7,0,0,0,0,36.7,6,0,0
33.6,4,0,0,0,37.6,7,0,0
37.8,0,0,0,0,37.8,8,0,0
40.8,0,0,0,0,40.8,9,0,0
36.1,0,0,20,0,56.1,10,0,0
53.1,0,0,20,0,73.1,11,0,0
43.3,0,0,40,0,83.3,12,0,0
32.5,0,0,0,0,32.5,1,0,0
33.6,0,0,0,0,33.6,2,0,0
35,0,0,0,0,35,3,0,0
31.7,4,0,0,0,35.7,4,0,0
36.4,0,0,0,0,36.4,5,0,0
36.7,0,0,0,0,36.7,6,0,0
32.8,4,0,0,0,36.8,7,0,0
42.2,0,0,0,0,42.2,8,0,0
31.4,0,0,20,0,51.4,9,0,0
33.9,0,0,20,0,53.9,10,0,0
28.3,0,0,0,0,28.3,1,0,0
30.8,0,0,0,0,30.8,2,0,0
31.1,0,0,0,0,31.1,3,0,0
33.3,0,0,0,0,33.3,4,0,0
33.6,0,0,0,0,33.6,5,0,0
34.2,0,0,0,0,34.2,6,0,0
39.2,4,0,0,0,43.2,7,0,0
35.8,4,0,20,0,59.8,8,0,0
43.9,0,0,20,0,63.9,9,0,0
41.7,0,0,40,0,81.7,10,0,0
31.7,0,0,0,0,31.7,1,0,0
33.3,0,0,0,0,33.3,2,0,0
34.7,0,0,0,0,34.7,3,0,0
31.9,0,0,20,0,51.9,4,0,0
26.1,0,0,0,0,26.1,1,0,0
26.4,0,0,0,0,26.4,2,0,0
29.4,0,0,0,0,29.4,3,0,0
30.8,0,0,0,0,30.8,4,0,0
31.7,0,0,0,0,31.7,5,0,0
28.3,4,0,0,0,32.3,6,0,0
32.5,0,0,0,0,32.5,7,0,0
34.4,0,0,0,0,34.4,1,0,0
40.8,0,0,0,0,40.8,2,0,0
41.7,0,0,0,0,41.7,3,0,0
45.3,0,0,0,0,45.3,4,0,0
50,4,0,0,0,54,5,0,0
39.4,0,0,20,0,59.4,6,0,0
35.3,0,0,40,0,75.3,7,0,0
29.7,0,0,0,0,29.7,1,0,0
30.8,0,0,0,0,30.8,2,0,0
31.7,0,0,0,0,31.7,3,0,0
32.5,0,0,0,0,32.5,4,0,0
33.3,0,0,0,0,33.3,5,0,0
33.9,0,0,0,0,33.9,6,0,0
34.4,0,0,0,0,34.4,7,0,0
35.8,0,0,0,0,35.8,8,0,0
37.2,12,0,0,0,49.2,9,0,0
31.9,0,0,20,0,51.9,10,0,0
29.8,4,0,0,0,33.8,1,0,0
36.9,0,0,0,0,36.9,2,0,0
37.4,12,0,0,0,49.4,3,0,0
29.8,8,0,0,0,37.8,1,0,0
35,4,0,0,0,39,2,0,0
36,12,0,0,0,48,3,0,0
40.5,20,0,40,0,100.5,4,0,0
31.2,0,0,0,0,31.2,1,0,0
35,0,0,0,0,35,2,0,0
37.6,0,0,0,0,37.6,3,0,0
34.1,4,0,0,0,38.1,4,0,0
31.4,8,0,0,0,39.4,5,0,0
37.4,4,0,0,0,41.4,6,0,0
37.1,8,0,0,0,45.1,7,0,0
33.1,20,0,0,0,53.1,8,0,0
33.8,0,0,60,0,93.8,9,0,0
29.1,0,0,0,0,29.1,1,0,0
28.1,4,0,0,0,32.1,2,0,0
33.1,0,0,0,0,33.1,3,0,0
31.4,8,0,0,0,39.4,4,0,0
32.1,12,0,0,0,44.1,5,0,0
41.2,4,0,0,0,45.2,6,0,0
36.7,12,0,0,0,48.7,7,0,0
36.9,12,0,20,0,68.9,8,0,0
35,0,0,0,0,35,1,0,0
37.1,0,0,0,0,37.1,2,0,0
34.1,4,0,0,0,38.1,3,0,0
35.2,4,0,0,0,39.2,4,0,0
33.8,4,0,20,0,57.8,5,0,0
35.7,4,0,20,0,59.7,6,0,0
30.3,4,0,0,0,34.3,1,0,0
34.5,0,0,0,0,34.5,2,0,0
35.5,0,0,0,0,35.5,3,0,0
34.3,4,0,0,0,38.3,4,0,0
37.8,16,0,0,0,53.8,5,0,0
42.8,12,0,0,0,54.8,6,0,0
46,12,0,0,0,58,7,0,0
41.8,4,0,20,0,65.8,8,0,0
37.3,4,0,40,0,81.3,9,0,0
31.8,4,0,60,0,95.8,10,0,0
30,0,0,0,0,30,1,0,0
33.5,0,0,0,0,33.5,2,0,0
34,0,0,0,0,34,3,0,0
31.8,4,0,0,0,35.8,4,0,0
32,4,0,0,0,36,5,0,0
24.5,12,0,0,0,36.5,6,0,0
25.3,12,0,0,0,37.3,7,0,0
34.8,4,0,0,0,38.8,8,0,0
33,0,0,0,0,33,1,0,0
31,4,0,0,0,35,2,0,0
33.8,4,0,0,0,37.8,3,0,0
38.3,0,0,0,0,38.3,4,0,0
39,4,0,0,0,43,5,0,0
36.8,12,0,0,0,48.8,8,0,0
39,4,0,20,0,63,9,0,0
33.5,0,0,40,0,73.5,10,0,0
38,8,0,60,0,106,11,0,0
29.5,0,0,0,0,29.5,1,0,0
30.3,0,0,0,0,30.3,2,0,0
31.8,0,0,0,0,31.8,3,0,0
35.5,0,0,0,0,35.5,4,0,0
37.5,0,0,0,0,37.5,5,0,0
34.3,4,0,0,0,38.3,6,0,0
39.3,4,0,0,0,43.3,7,0,0
28,0,0,20,0,48,8,0,0
37,16,0,0,0,53,9,0,0
32.3,0,0,60,0,92.3,10,0,0
31.8,0,0,0,0,31.8,1,0,0
40.3,0,0,0,0,40.3,4,0,0
42,0,0,0,0,42,5,0,0
39.5,4,0,0,0,43.5,6,0,0
41.3,4,0,0,0,45.3,7,0,0
37.5,8,0,0,0,45.5,8,0,0
35,12,0,0,0,47,9,0,0
33,0,0,20,0,53,10,0,0
35.5,0,0,20,0,55.5,11,0,0
43.8,16,0,0,0,59.8,12,0,0
34.3,8,0,20,0,62.3,13,0,0
34,0,0,0,0,34,1,0,0
30.5,4,0,0,0,34.5,2,0,0
34,4,0,0,0,38,3,0,0
36.3,8,0,0,0,44.3,4,0,0
38.8,4,0,20,0,62.8,5,0,0
37.5,0,0,0,0,37.5,1,0,0
33.9,4,0,0,0,37.9,2,0,0
34.7,4,0,0,0,38.7,3,0,0
39.4,0,0,0,0,39.4,4,0,0
35.8,4,0,0,0,39.8,5,0,0
36.1,4,0,0,0,40.1,6,0,0
37.2,4,0,0,0,41.2,7,0,0
36.1,0,0,40,0,76.1,8,0,0
31.4,0,0,0,0,31.4,1,0,0
32.2,0,0,0,0,32.2,2,0,0
31.4,4,0,0,0,35.4,3,0,0
33.6,4,0,0,0,37.6,4,0,0
38.1,0,0,0,0,38.1,5,0,0
39.7,0,0,0,0,39.7,6,0,0
38.3,4,0,0,0,42.3,7,0,0
40,4,0,0,0,44,8,0,0
29.7,0,0,20,0,49.7,9,0,0
36.7,4,0,20,0,60.7,10,0,0
38.1,4,0,20,0,62.1,11,0,0
37.8,0,0,0,0,37.8,1,0,0
38.6,0,0,0,0,38.6,2,0,0
40.8,0,0,0,0,40.8,3,0,0
37.8,4,0,0,0,41.8,4,0,0
42.2,0,0,0,0,42.2,5,0,0
43.1,0,0,0,0,43.1,6,0,0
40.6,4,0,0,0,44.6,7,0,0
43.3,4,0,0,0,47.3,8,0,0
50.3,4,0,0,0,54.3,9,0,0
39.7,0,0,20,0,59.7,10,0,0
46.4,4,0,20,0,70.4,11,0,0
35.3,0,0,0,0,35.3,1,0,0
42.8,0,0,0,0,42.8,4,0,0
45.6,0,0,0,0,45.6,5,0,0
40.3,0,0,20,0,60.3,6,0,0
38.4,0,0,40,0,78.4,7,0,0
31.6,0,0,0,0,31.6,1,0,0
32.2,0,0,0,0,32.2,2,0,0
34.7,0,0,0,0,34.7,3,0,0
35.3,0,0,0,0,35.3,4,0,0
32.2,4,0,0,0,36.2,5,0,0
37.5,4,0,0,0,41.5,6,0,0
34.4,0,0,20,0,54.4,7,0,0
30.6,0,0,0,0,30.6,1,0,0
31.9,0,0,0,0,31.9,2,0,0
35,0,0,0,0,35,3,0,0
37.8,0,0,0,0,37.8,4,0,0
35.3,4,0,20,0,59.3,5,0,0
33.8,0,0,0,0,33.8,1,0,0
34.8,0,0,0,0,34.8,2,0,0
36,0,0,0,0,36,3,0,0
37.8,0,0,0,0,37.8,4,0,0
38.5,0,0,0,0,38.5,5,0,0
40.3,0,0,0,0,40.3,6,0,0
35.3,0,0,20,0,55.3,7,0,0
33.3,4,0,20,0,57.3,8,0,0
36.5,0,0,80,0,116.5,9,0,0
28.3,0,0,0,7.6,35.9,1,0,0
32.5,4,0,0,1.2,37.7,2,0,0
35.4,0,0,0,4.4,39.8,3,0,0
36.3,4,0,0,0,40.3,4,0,0
31,4,0,0,9.6,44.6,5,0,0
37.5,8,0,0,1.2,46.7,6,0,0
37.3,0,0,0,9.6,46.9,7,0,0
41.3,8,0,0,0,49.3,8,0,0
35.6,0,0,0,16.8,52.4,9,0,0
32.5,12,0,0,14.8,59.3,10,0,0
30,0,0,0,0,30,1,0,0
32.5,0,0,0,1.6,34.1,2,0,0
35.5,4,0,0,0,39.5,3,0,0
30.2,8,0,0,1.6,39.8,4,0,0
36.6,8,0,0,0,44.6,5,0,0
32.3,0,0,20,0.8,53.1,6,0,0
31.8,0,0,0,0,31.8,1,0,0
29.1,4,0,0,0,33.1,2,0,0
33.4,4,0,0,0,37.4,3,0,0
33.9,4,0,0,0,37.9,4,0,0
35.2,4,0,0,0,39.2,5,0,0
35,4,0,0,1.6,40.6,6,0,0
33.6,8,0,0,0,41.6,7,0,0
34.1,0,0,0,7.6,41.7,8,0,0
39.1,4,0,0,0,43.1,9,0,0
33,0,0,0,14,47,10,0,0
34.8,8,4,0,8,54.8,11,0,0
24.8,0,0,0,0,24.8,1,0,0
25,0,0,0,0,25,2,0,0
26.7,0,0,0,0,26.7,3,0,0
31.4,0,0,0,0,31.4,4,0,0
30.5,0,0,0,1.6,32.1,5,0,0
33.8,0,0,0,0.4,34.2,6,0,0
34.8,0,0,0,0,34.8,7,0,0
33.6,0,0,0,5.2,38.8,8,0,0
31.9,0,0,20,16,67.9,9,0,0
31.4,4,0,20,14,69.4,10,0,0
33.3,12,4,40,9.6,98.9,11,0,0
29.1,0,0,0,0,29.1,1,0,0
29.3,0,0,0,0,29.3,2,0,0
31.4,0,0,0,0,31.4,3,0,0
31.9,0,0,0,0,31.9,4,0,0
28.8,4,0,0,0,32.8,5,0,0
33.8,0,0,0,0,33.8,6,0,0
31.7,4,0,0,0,35.7,7,0,0
37.6,0,0,0,0,37.6,8,0,0
29.3,8,0,0,4.8,42.1,9,0,0
39.8,4,0,0,0,43.8,10,0,0
34.5,8,0,0,1.6,44.1,11,0,0
40.2,12,9.6,0,2.8,64.6,12,0,0
36,0,0,20,14,70,13,0,0
42.1,8,0,20,5.2,75.3,14,0,0
36,0,0,0,0,36,1,0,0
30.8,0,0,0,5.2,36,2,0,0
32.3,8,0,0,0,40.3,3,0,0
43,0,0,0,0,43,4,0,0
29.8,0,0,0,0,29.8,1,0,0
32,0,0,0,0,32,2,0,0
32,0,0,0,0,32,3,0,0
33.5,0,0,0,0,33.5,4,0,0
38,0,0,0,0,38,5,0,0
38.3,0,0,0,0,38.3,6,0,0
39,0,0,0,0,39,7,0,0
38,4,0,0,1.6,43.6,8,0,0
24.5,0,0,20,0,44.5,9,0,0
45,0,0,0,0,45,10,0,0
35.9,0,5:22,1,0,35.9,1,0,0
38.3,0,5:00,2,0,38.3,2,0,0
38.7,0,5:00,3,0,38.7,3,0,0
39.4,0,5:41,4,0,47,4,0,0
30.9,20,6:30,5,0,82.1,5,0,0
32.9,0,4:56,1,0,32.9,1,0,0
34.3,0,4:43,2,0,34.3,2,0,0
35.2,0,4:52,3,0,35.2,3,0,0
36,0,4:48,4,0,40,4,0,0
34.5,0,5:11,5,0,44.5,5,0,0
36.7,0,5:07,6,0,45.1,6,0,0
34.3,0,5:23,7,0,45.1,7,0,0
34.1,0,5:27,8,0,46.5,8,0,0
36.7,0,5:32,9,0,51.1,9,0,0
37.1,20,5:02,10,0,59.5,10,0,0
35,20,5:20,11,0,64.6,11,0,0
30,0,4:46,2,0,30,1,0,0
29.3,0,4:52,1,0,37.3,2,0,0
37.9,0,4:49,3,0,37.9,3,0,0
31.2,0,5:41,5,0,49.2,4,0,0
39.8,0,5:05,4,0,51.4,5,0,0
33.1,0,5:42,6,0,55.5,6,0,0
36.4,20,5:00,7,0,58,7,0,0
37.9,0,5:59,8,0,71.1,8,0,0
35,20,5:59,9,0,80.2,9,0,0
53.6,60,6:13,10,9.2,165.6,10,0,0
25.2,0,4:46,1,0,25.2,1,0,0
30.2,0,4:40,2,0,30.2,2,0,0
33.6,0,4:44,4,0,33.6,3,0,0
36,0,4:35,6,0,36,4,0,0
36.2,0,4:46,7,0,36.2,5,0,0
39.3,0,4:43,9,0,39.3,6,0,0
40,0,4:38,10,0,40,7,0,0
34.1,0,4:33,5,2,40.1,8,0,0
36.9,0,5:06,8,0,42.1,9,0,0
31.4,0,4:48,3,0,43.4,10,0,0
31,0,4:41,1,0,31,1,0,0
32.4,0,4:59,2,0,32.4,2,0,0
32.9,0,4:44,3,0,32.9,3,0,0
33.3,0,5:07,4,0,34.9,4,0,0
35.2,0,4:43,5,0,35.2,5,0,0
37.6,0,4:46,6,0,37.6,6,0,0
38.1,0,4:44,7,0,42.1,7,0,0
34.8,0,5:15,8,0,47.6,8,0,0
28.8,0,4:05,1,0,28.8,1,0,0
31.8,0,4:12,2,0,31.8,2,0,0
32.5,0,4:02,3,0,32.5,3,0,0
33.5,0,4:02,6,0,33.5,4,0,0
33.3,0,3:34,7,0,33.7,5,0,0
33.8,0,3:53,8,0,33.8,6,0,0
35,0,3:54,9,0,35,7,0,0
35.8,0,3:58,10,0,35.8,8,0,0
33,0,3:58,5,0,37,9,0,0
37.8,0,4:04,11,0,37.8,10,0,0
40.3,0,4:36,12,0,41.1,11,0,0
35.3,20,4:11,14,0,59.3,12,0,0
35.8,40,4:55,15,0,88.2,13,0,0
29.8,0,4:05,1,0,29.8,1,0,0
32.5,0,4:07,2,0,32.5,2,0,0
32.8,0,4:03,3,0,32.8,3,0,0
33.8,0,3:50,5,0,33.8,4,0,0
35,0,4:00,7,0,35,5,0,0
35,0,3:51,7,0,35,6,0,0
35.3,0,4:07,9,0,35.3,7,0,0
37,0,3:46,11,0,37,8,0,0
33.5,0,3:37,4,0,37.5,9,0,0
34.3,0,4:02,6,0,38.3,10,0,0
39.5,0,4:22,12,0,39.5,11,0,0
45.3,0,4:10,13,0,49.3,12,0,0
34.8,20,4:17,14,0,58.8,13,0,0
36,20,3:57,15,0,60,14,0,0
28.9,0,3:32,1,0,28.9,1,0,0
32.8,0,3:57,2,0,32.8,2,0,0
34.2,0,4:00,4,0,34.2,3,0,0
34.2,0,3:59,4,0,34.2,4,0,0
36.1,0,3:46,6,0,36.1,5,0,0
35.6,0,4:21,8,0,39.6,6,0,0
33.1,0,3:31,3,0,41.1,7,0,0
38.6,0,4:00,7,0,42.6,8,0,0
43.9,0,3:40,10,0,43.9,9,0,0
37.5,0,4:29,11,0,44.7,10,0,0
43.6,0,3:39,9,0,47.6,11,0,0
31.9,20,4:05,13,0,51.9,12,0,0
48.3,0,3:42,12,0,52.3,13,0,0
49.4,0,4:59,14,0,68.6,14,0,0
48.3,20,4:25,15,0,73.9,15,0,0
