Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
Old Tavern   ,Needs Key Lookup,2,-77.73695,38.99061,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
Powder Basin  ,Needs Key Lookup,9,-105.44440,44.27934,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718,http://www.powderbasinequestrian.com/
Powder Basin   ,Needs Key Lookup,9,-105.44440,44.27934,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718,http://www.powderbasinequestrian.com/
Queeny Park  ,Needs Key Lookup,4,-90.49511,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011,http://www.qpee.org
Queeny Park  ,Needs Key Lookup,4,-90.49511,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011,http://www.qpee.org
Riga Meadow at Coole Park Combined Test,Needs Key Lookup,1,-73.42555,42.01450,339 Undermountain Rd.,Riga Meadow Equestrian Center,Salisbury,CT,6068,http://www.area1usea.org/
River Glen Fall  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Fall    ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen June  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen June  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Spring  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Spring  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Summer  ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Summer   ,Needs Key Lookup,3,-83.62220,36.13785,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
Round Top  ,Needs Key Lookup,9,-104.86124,39.43757,1393 Mesa Ridge Ln,,Castle Rock,CO,80108,www.useventing.com
Round Top  ,Needs Key Lookup,9,-104.86124,39.43757,1393 Mesa Ridge Ln,,Castle Rock,CO,80108,www.useventing.com
Seneca Valley Pony Club  ,Needs Key Lookup,2,-77.36020,39.09116,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org
Seneca Valley Pony Club   ,Needs Key Lookup,2,-77.36020,39.09116,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org
Seneca Valley Pony Club Spring  ,Needs Key Lookup,2,-77.36020,39.09116,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org/
Seneca Valley Pony Club Spring   ,Needs Key Lookup,2,-77.36020,39.09116,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org/
Shepherd Ranch,Needs Key Lookup,6,-120.06722,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Shepherd Ranch,Needs Key Lookup,6,-120.06722,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Shepherd Ranch,Needs Key Lookup,6,-120.06722,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Shepherd Ranch SYVPC   I,Needs Key Lookup,6,-120.06722,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Southern Arizona   ,Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona   ,Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona   ,Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona    ,Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Spokane Sport Horse Farm 5th Annual  Spring  ,Needs Key Lookup,7,-117.46257,47.55418,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spokane Sport Horse Seventh Annual Fall   ,Needs Key Lookup,7,-117.46257,47.55418,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spokane Sport Horse Sixth Annual Fall  ,Needs Key Lookup,7,-117.46257,47.55418,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spring Bay  ,Needs Key Lookup,8,-84.51680,38.15169,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Spring Bay  ,Needs Key Lookup,8,-84.51680,38.15169,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Spring Coconino    ,Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Spring Hollow Equestrian Park  ,Needs Key Lookup,9,-104.74351,39.43653,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
Spring Hollow Equestrian Park  ,Needs Key Lookup,9,-104.74351,39.43653,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
St. Johns,Needs Key Lookup,10,-109.37400,34.51151,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936,http://www.coconinohorsetrials.com
St. Johns  ,Needs Key Lookup,10,-109.37400,34.51151,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936,http://www.coconinohorsetrials.com
Stone Gate Farm  ,Needs Key Lookup,8,-80.90883,40.80753,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org
Stone Gate Farm  ,Needs Key Lookup,8,-80.90883,40.80753,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org
"Summer Coconino H.T and Western Underground, Inc TR, N, BN3D",Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Sundance Farm  ,Needs Key Lookup,4,-88.01178,43.77686,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073,http://www.sundancefarm.net
Sundance Farm   ,Needs Key Lookup,4,-88.01178,43.77686,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073,http://www.sundancefarm.net
The Event at Archer,Needs Key Lookup,9,-104.65500,41.15244,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.65500,41.15244,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.65500,41.15244,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.65500,41.15244,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer  ,Needs Key Lookup,9,-104.65500,41.15244,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Isaacks Ranch,Needs Key Lookup,10,-106.69894,32.45238,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012,www.isaacksranch.com
The Event at Isaacks Ranch  ,Needs Key Lookup,10,-106.69894,32.45238,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012,www.isaacksranch.com
The Event at Skyline,Needs Key Lookup,9,-111.47585,39.53178,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,www.facebook.com/SkylineEventingPark
The Event at Skyline,Needs Key Lookup,9,-111.47585,39.53178,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,http://www.skylineeventingpark.com
The Event at Skyline,Needs Key Lookup,9,-111.47585,39.53178,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,www.facebook.com/SkylineEventingPark
The Event at Skyline  ,Needs Key Lookup,9,-111.47585,39.53178,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,http://www.skylineeventingpark.com
The Middleburg  ,Needs Key Lookup,2,-77.73695,38.99061,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
The Middleburg  ,Needs Key Lookup,2,-77.73695,38.99061,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
The Middleburg   ,Needs Key Lookup,2,-77.73695,38.99061,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
Twin Rivers CCI &  ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Fall International,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers Fall International ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers November   ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers Spring International,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Summer  ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Summer    ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Winter  ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Winter  ,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
University of New Hampshire,Needs Key Lookup,1,-70.93998,43.14242,288 Mast Road,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire  ,Needs Key Lookup,1,-70.94366,43.14377,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire    ,Needs Key Lookup,1,-70.94366,43.14377,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire Spring  ,Needs Key Lookup,1,-70.93998,43.14242,288 Mast Road,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
US Pony Club Championships,Needs Key Lookup,8,,,,,,,,
USEA AEC,Needs Key Lookup,8,-84.51680,38.15169,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
"USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals",Needs Key Lookup,8,-84.51680,38.15169,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
USEA APP Push event TEST 3,Needs Key Lookup,2,-78.00744,39.17032,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,www.useventing.com
USEA FEH & YEH West Coast Championships,Needs Key Lookup,6,-120.69276,35.72779,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT YEH Qualifier and NEH Final,Needs Key Lookup,2,-77.42949,39.27075,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA XENTRY DEMO EVENT,Needs Key Lookup,2,-77.55527,39.14542,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,www.useventing.com
USEA XENTRY DEMO EVENT ROLL OVER TEST 5,Needs Key Lookup,2,-77.76337,39.05034,20490 St Louis Rd,Surefire Farm,Purcelville,VA,20132,www.useventing.com
"Western Underground, Inc Coconino Summer HT & T/N/BN3D Event",Needs Key Lookup,10,-111.69293,35.14437,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Willow Draw Charity Show,Needs Key Lookup,5,-97.78467,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.78467,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.78467,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.78467,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Winona  ,Needs Key Lookup,8,-80.90883,40.80753,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
Winona  ,Needs Key Lookup,8,-80.90883,40.80753,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
Woodland Stallion Station  ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
Woodland Stallion Station   ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
Woodland Stallion Station    ,Needs Key Lookup,6,-121.87675,38.69231,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
NJ Region's  ,NJ Region's H.T.(June 2019),2,-74.49821,40.19321,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,https://www.njregionponyclub.org/nj-regions-horse-trials--5-31-2020.html
NJ Region's    ,NJ Region's H.T.(June 2019),2,-74.49821,40.19321,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,https://www.njregionponyclub.org/
Barnstaple South H.T ,November 5th: Barnstaple Jackpot + 3-Phase,3,-82.21323,29.40346,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://
Ocala Fall  ,Ocala Fall HT(Oct 2019),3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/
Ocala Fall HT,Ocala Fall HT(Oct 2020),3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/
Ocala International 3-Day Festival of Eventing,Ocala International 3-Day Festival of Eventing,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala International Festival of Eventing,Ocala Jockey Club International 3-Day Event,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
World Equestrian Center International 3-Day Event,Ocala Jockey Club International 3-Day Event,3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686,http://www.OJC3DE.com
Ocala Jockey Club 3-Day International Event,Ocala Summer H.T. I(June 2019),3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686,http://www.OJC3DE.com
Ocala Summer   I,Ocala Summer H.T. I(Sep 2020) RESCHEDULED ,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer   II,Ocala Summer H.T. II(Aug 2019),3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer I  ,Ocala Summer H.T. II(Aug 2020),3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer II  ,Ocala Winter I H.T. ,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Winter II  ,Ocala Winter I H.T. ,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter I  ,Ocala Winter I Horse Trials,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter I  ,Ocala Winter II H.T.(Mar 2020),3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter II  ,Ocala Winter II Horse Trials,3,-82.13986,29.05603,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Olney Farm  ,Olney Farm Horse Trials,2,-76.37165,39.47731,1001 Old Joppa Road,Olney Farm,Joppa,MD,21085,http://www.olneyfarm.com
Olney Farm   ,Olney Farm Horse Trials,2,-76.37165,39.47731,1001 Old Joppa Road,Olney Farm,Joppa,MD,21085,http://www.olneyfarm.com
Otter Creek Fall   ,Otter Creek Fall Horse Trial,4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Fall   ,Otter Creek Fall Horse Trial,4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Spring  ,Otter Creek Spring H.T.(May 2019),4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Spring  ,Otter Creek Summer HT,4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Summer  ,Otter Creek Summer HT,4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com
Otter Creek Summer  ,Otter Creek Summer HT,4,-91.89656,45.10324,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com
Paradise Farm   ,Paradise Farm H.T.(Oct 2019),3,-81.55785,33.57801,4069 Wagener Rd.,Paradise Farm,Aiken,SC,29805,http://www.paradisefarmaiken.com
Paradise Farm   ,Paradise Farm Horse Trials (February 2019),3,-81.55785,33.57801,4069 Wagener Rd.,Paradise Farm,Aiken,SC,29805,http://www.paradisefarmaiken.com
Penny Oaks  ,Penny Oaks Horse Trials,8,-86.04114,39.30749,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.pennyoaksstables.com
Pine Top Advanced  ,Pine Top Advanced Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Top Advanced  ,Pine Top Intermediate Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Hill Spring  ,Pine Top Spring Horse Trials,5,-96.23961,29.95875,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418,http://www.pinehilltexas.com/
Pine Hill Spring  ,Pine Top Spring Horse Trials,5,-96.23961,29.95875,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418,http://www.pinehilltexas.com/
Pine Top Intermediate  ,Pine Top Spring Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/#home0
Pine Top Spring  ,Pine Top Spring Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/
Pine Top Spring  ,Pine Top Spring Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/
Pine Top Intermediate  ,Pine Top Thanksgiving Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/#home0
Pine Top Thanksgiving  ,Pine Top Thanksgiving Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Top Thanksgiving    ,Pine Top Thanksgiving Horse Trials,3,-82.46623,33.45322,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Plantation Field  ,Plantation Field H.T.(June 2019),2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.Plantationfield.com
Plantation Field   ,Plantation Field H.T.(June 2020),2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.Plantationfield.com
Plantation Field April  ,Plantation Field International,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field April  ,Plantation Field International CCI-S(Sep 2020),2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field International CCI-S,Plantation Field June Starter Horse Trials,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://plantationfield.com
Plantation Field International CCI-S  ,Plantation Field May HT,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://plantationfield.com
Plantation Field May  ,Plantation Field May Starter Horse Trials,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field Nov. Starter Horse Trials,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field October Starter Horse Trials,2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field Spring Horse Trials (Apr 2019),2,-75.78744,39.90874,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Poplar Place Farm   ,Poplar Place Farm H.T.  & Area Championships,3,-84.86507,32.70230,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm   ,Poplar Place Farm June HT & Area Championships,3,-84.86507,32.70230,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
